date,fund_id,asset_family,method,daily_return,growth_of_1,drawdown
2021-10-28,equity_risk_parity,equity,risk_parity,0.007294855290301954,1.2017339576204786,-0.00673291068625248
2021-10-29,combined_equal_weight,combined,equal_weight,0.0025964420060357513,1.463801634804037,-0.022990681907341104
2021-10-29,combined_max_sharpe,combined,max_sharpe,0.01697433861655297,1.820898080711465,-0.06509158390184733
2021-10-29,combined_min_variance,combined,min_variance,0.0023658495459737117,1.1009750505255484,-0.014117234398787426
2021-10-29,combined_risk_parity,combined,risk_parity,0.0002873196881783325,1.3484137029168393,-0.016538677904088472
2021-10-29,crypto_equal_weight,crypto,equal_weight,0.029563528614612675,4.612737933944535,-0.3418108812969436
2021-10-29,crypto_max_sharpe,crypto,max_sharpe,0.020862068772729572,4.266373741355875,-0.15289586289528956
2021-10-29,crypto_min_variance,crypto,min_variance,0.026549310293669314,2.7969484710534154,-0.05690835533060923
2021-10-29,crypto_risk_parity,crypto,risk_parity,0.02948340021914183,4.597923989354209,-0.3082561551759121
2021-10-29,equity_equal_weight,equity,equal_weight,-0.0028370391073330773,1.2448389610712298,-0.010770175742449095
2021-10-29,equity_max_sharpe,equity,max_sharpe,0.018732141151034883,1.214631161867563,0.0
2021-10-29,equity_min_variance,equity,min_variance,0.002365849663584295,1.100975074852537,-0.014117234585600658
2021-10-29,equity_risk_parity,equity,risk_parity,-0.0025681158869647965,1.1986477655520085,-0.009283735678318306
2021-10-30,crypto_equal_weight,crypto,equal_weight,-0.010791455473959863,4.562959777917327,-0.3489136998648724
2021-10-30,crypto_max_sharpe,crypto,max_sharpe,-0.02367916226375293,4.165349585256495,-0.17295457921208846
2021-10-30,crypto_min_variance,crypto,min_variance,-0.005280298683668904,2.7821797477234225,-0.06188816090053606
2021-10-30,crypto_risk_parity,crypto,risk_parity,-0.010636427093871467,4.54901850605828,-0.3156138381490179
2021-10-31,crypto_equal_weight,crypto,equal_weight,0.014010228656289954,4.626887887755403,-0.3397918319250014
2021-10-31,crypto_max_sharpe,crypto,max_sharpe,-0.002459286054362101,4.155105799109931,-0.17498852048175606
2021-10-31,crypto_min_variance,crypto,min_variance,-0.008924374226856562,2.7573505344883573,-0.07026022201930437
2021-10-31,crypto_risk_parity,crypto,risk_parity,0.01158657942165047,4.601726070269282,-0.307684143529653
2021-11-01,combined_equal_weight,combined,equal_weight,0.005253784175501821,1.4714921326690442,-0.017857685812628032
2021-11-01,combined_max_sharpe,combined,max_sharpe,-0.00044253329998347805,1.8200922726748743,-0.06550531200840548
2021-11-01,combined_min_variance,combined,min_variance,0.0037650824393989277,1.1051203123544986,-0.010405304510716196
2021-11-01,combined_risk_parity,combined,risk_parity,0.005011045398779906,1.3551706651984925,-0.01161050857112167
2021-11-01,crypto_equal_weight,crypto,equal_weight,-0.0039615884603891125,4.608558062091758,-0.34240730498510197
2021-11-01,crypto_max_sharpe,crypto,max_sharpe,0.000463221211783681,4.157030532253284,-0.17460635766447818
2021-11-01,crypto_min_variance,crypto,min_variance,-0.005234416802497937,2.7429174125202547,-0.07512686753511721
2021-11-01,crypto_risk_parity,crypto,risk_parity,-0.0035630757414553526,4.585329771739483,-0.3101509173632674
2021-11-01,equity_equal_weight,equity,equal_weight,0.007115106472382583,1.253696122820222,-0.003731700217200151
2021-11-01,equity_max_sharpe,equity,max_sharpe,0.001432581751367687,1.2163712203046968,0.0
2021-11-01,equity_min_variance,equity,min_variance,0.0037650824594998022,1.1051203367952107,-0.010405304678415939
2021-11-01,equity_risk_parity,equity,risk_parity,0.005927911274774397,1.2057532431559073,-0.0034108575649435258
2021-11-02,combined_equal_weight,combined,equal_weight,0.009294275797061706,1.4851685863832769,-0.008729384272606167
2021-11-02,combined_max_sharpe,combined,max_sharpe,0.018542333914928613,1.8538410313507931,-0.048177599461938336
2021-11-02,combined_min_variance,combined,min_variance,0.00596903107604593,1.111716809841712,-0.0044983830206505315
2021-11-02,combined_risk_parity,combined,risk_parity,0.007222518992546336,1.3649584110660302,-0.004471846697243431
2021-11-02,crypto_equal_weight,crypto,equal_weight,0.03306533584491416,4.760941582175609,-0.3206637816752721
2021-11-02,crypto_max_sharpe,crypto,max_sharpe,0.036943685706623514,4.310606561709687,-0.14411327435778953
2021-11-02,crypto_min_variance,crypto,min_variance,0.036983156662762084,2.8443591569005093,-0.04092213958398894
2021-11-02,crypto_risk_parity,crypto,risk_parity,0.03391660439400719,4.740848587623634,-0.2867535789359086
2021-11-02,equity_equal_weight,equity,equal_weight,0.0045400637874912185,1.2593879831879562,0.0
2021-11-02,equity_max_sharpe,equity,max_sharpe,0.012238055140366695,1.2312572383699407,0.0
2021-11-02,equity_min_variance,equity,min_variance,0.005969031118932879,1.111716834475707,-0.004498383146910423
2021-11-02,equity_risk_parity,equity,risk_parity,0.004633843614935506,1.211340515122893,0.0
2021-11-03,combined_equal_weight,combined,equal_weight,0.007026634148286641,1.4956043226883204,-0.0017640883139427022
2021-11-03,combined_max_sharpe,combined,max_sharpe,0.008768396120531345,1.8700962438581714,-0.03983164361762548
2021-11-03,combined_min_variance,combined,min_variance,0.003360192474059043,1.115452392299427,-0.0011533059793630285
2021-11-03,combined_risk_parity,combined,risk_parity,0.006364430663007143,1.3736455942311483,0.0
2021-11-03,crypto_equal_weight,crypto,equal_weight,0.016559360339420612,4.839779729389786,-0.3094144084444136
2021-11-03,crypto_max_sharpe,crypto,max_sharpe,0.024183563350988493,4.41485238857598,-0.12341488350695096
2021-11-03,crypto_min_variance,crypto,min_variance,-0.003541187220552564,2.8342867486034318,-0.04431841384680901
2021-11-03,crypto_risk_parity,crypto,risk_parity,0.015283570668984416,4.813305682043535,-0.2758526268551752
2021-11-03,equity_equal_weight,equity,equal_weight,0.005065949982633545,1.265767979719516,0.0
2021-11-03,equity_max_sharpe,equity,max_sharpe,0.006643592158974309,1.2394372093044554,0.0
2021-11-03,equity_min_variance,equity,min_variance,0.003360192400489709,1.1154524169344087,-0.0011533061792854404
2021-11-03,equity_risk_parity,equity,risk_parity,0.005540361988072005,1.2180517800674917,0.0
2021-11-04,combined_equal_weight,combined,equal_weight,-0.0005168595910883197,1.494831305249666,-0.002280036119066353
2021-11-04,combined_max_sharpe,combined,max_sharpe,0.025214418993338417,1.9172496341086795,-0.01562155637565521
2021-11-04,combined_min_variance,combined,min_variance,0.0033814044231719118,1.119224187952586,0.0
2021-11-04,combined_risk_parity,combined,risk_parity,0.0017592748582711116,1.376062214389254,0.0
2021-11-04,crypto_equal_weight,crypto,equal_weight,-0.025414031259971007,4.7167814160557,-0.3269649722558928
2021-11-04,crypto_max_sharpe,crypto,max_sharpe,-0.02599401975426905,4.300092628375154,-0.14620085434136953
2021-11-04,crypto_min_variance,crypto,min_variance,-0.023885329027155573,2.7665888770557316,-0.0671451829772719
2021-11-04,crypto_risk_parity,crypto,risk_parity,-0.025122417101966957,4.69238380905997,-0.29404495920661333
2021-11-04,equity_equal_weight,equity,equal_weight,0.004662531673742262,1.2716696630165671,0.0
2021-11-04,equity_max_sharpe,equity,max_sharpe,0.0662093155314523,1.3214994985767168,0.0
2021-11-04,equity_min_variance,equity,min_variance,0.0033814043535346774,1.1192242125931915,0.0
2021-11-04,equity_risk_parity,equity,risk_parity,0.004744271141214384,1.2238305479761709,0.0
2021-11-05,combined_equal_weight,combined,equal_weight,0.0018157956412066883,1.4975456134180776,-0.0004683805575065314
2021-11-05,combined_max_sharpe,combined,max_sharpe,-0.007554206900950345,1.9027663336918512,-0.02305775480762906
2021-11-05,combined_min_variance,combined,min_variance,-0.01176543131644796,1.1060560326415225,-0.011765431316448027
2021-11-05,combined_risk_parity,combined,risk_parity,0.0003852686866541339,1.376592368071346,0.0
2021-11-05,crypto_equal_weight,crypto,equal_weight,-0.01039316921004958,4.667759108671816,-0.33395993918352773
2021-11-05,crypto_max_sharpe,crypto,max_sharpe,-0.005720489543929437,4.275493993456606,-0.1510850034267256
2021-11-05,crypto_min_variance,crypto,min_variance,-0.005488294050952475,2.751405023780355,-0.07226496451994024
2021-11-05,crypto_risk_parity,crypto,risk_parity,-0.010011285149834123,4.645407016715006,-0.3011124764229586
2021-11-05,equity_equal_weight,equity,equal_weight,0.004279607256462854,1.2771119097342365,0.0
2021-11-05,equity_max_sharpe,equity,max_sharpe,-0.007262986563748198,1.311901465474554,-0.007262986563748242
2021-11-05,equity_min_variance,equity,min_variance,-0.01176543125442122,1.1060560570616427,-0.011765431254421088
2021-11-05,equity_risk_parity,equity,risk_parity,0.0014350635987706293,1.2255868226466349,0.0
2021-11-06,crypto_equal_weight,crypto,equal_weight,-0.0042102135213349075,4.648106846158152,-0.33676411005332796
2021-11-06,crypto_max_sharpe,crypto,max_sharpe,0.008996392233500402,4.313958014413716,-0.14344783114465187
2021-11-06,crypto_min_variance,crypto,min_variance,0.006121267391045758,2.7682471096319814,-0.06658605029972542
2021-11-06,crypto_risk_parity,crypto,risk_parity,-0.0032628698190231226,4.6302496583630885,-0.30339285543052985
2021-11-07,crypto_equal_weight,crypto,equal_weight,0.024001240884498953,4.759667178229682,-0.3208456256954729
2021-11-07,crypto_max_sharpe,crypto,max_sharpe,0.015205812527488434,4.379555251232348,-0.13042325944502375
2021-11-07,crypto_min_variance,crypto,min_variance,0.029369089175847768,2.849548005855546,-0.039172532772997815
2021-11-07,crypto_risk_parity,crypto,risk_parity,0.02406552979611044,4.741679069479856,-0.2866286354367098
2021-11-08,combined_equal_weight,combined,equal_weight,0.013224621269250367,1.517350086988959,0.0
2021-11-08,combined_max_sharpe,combined,max_sharpe,0.03522796403323882,1.9697969176588057,0.0
2021-11-08,combined_min_variance,combined,min_variance,-0.00414420768435421,1.1014723067317231,-0.01586088060993085
2021-11-08,combined_risk_parity,combined,risk_parity,0.007057659116704366,1.3863078877478505,0.0
2021-11-08,crypto_equal_weight,crypto,equal_weight,0.06018308477687363,5.046118631526782,-0.2799720204101189
2021-11-08,crypto_max_sharpe,crypto,max_sharpe,0.045755941109103825,4.579945923391801,-0.0906349573143439
2021-11-08,crypto_min_variance,crypto,min_variance,0.0665444360167845,3.039169570807956,0.0
2021-11-08,crypto_risk_parity,crypto,risk_parity,0.06076062012823507,5.029786430190525,-0.24328374894411908
2021-11-08,equity_equal_weight,equity,equal_weight,0.0038784337476745257,1.2820651036645068,0.0
2021-11-08,equity_max_sharpe,equity,max_sharpe,0.026263526956443958,1.3463566249772432,0.0
2021-11-08,equity_min_variance,equity,min_variance,-0.004144207667514905,1.1014723310692665,-0.015860880531519905
2021-11-08,equity_risk_parity,equity,risk_parity,0.0019415835747922027,1.2279664018909673,0.0
2021-11-09,combined_equal_weight,combined,equal_weight,0.009454254047897034,1.5316955001909511,0.0
2021-11-09,combined_max_sharpe,combined,max_sharpe,0.007432259839554196,1.9844369601819989,0.0
2021-11-09,combined_min_variance,combined,min_variance,0.003650031853727228,1.1054927157372922,-0.012268741475658151
2021-11-09,combined_risk_parity,combined,risk_parity,0.0052970072748085,1.3936511707143753,0.0
2021-11-09,crypto_equal_weight,crypto,equal_weight,0.057422631580253555,5.335880042615197,-0.238626119010655
2021-11-09,crypto_max_sharpe,crypto,max_sharpe,0.02420554606500245,4.6908060154156805,-0.06862327988371353
2021-11-09,crypto_min_variance,crypto,min_variance,-0.008095231797852346,3.014566788659286,-0.00809523179785232
2021-11-09,crypto_risk_parity,crypto,risk_parity,0.052638448900485364,5.294546586176463,-0.2034513792307472
2021-11-09,equity_equal_weight,equity,equal_weight,-0.0007470749419804636,1.2811073049515715,-0.0007470749419803413
2021-11-09,equity_max_sharpe,equity,max_sharpe,-0.005176586593599641,1.3393870933221819,-0.0051765865935996525
2021-11-09,equity_min_variance,equity,min_variance,0.003650031830253515,1.1054927401378127,-0.012268741420062401
2021-11-09,equity_risk_parity,equity,risk_parity,0.0002631235780462807,1.2282895088043535,0.0
2021-11-10,combined_equal_weight,combined,equal_weight,-0.015705573405792143,1.5076393440773805,-0.01570557340579215
2021-11-10,combined_max_sharpe,combined,max_sharpe,-0.029479898651637953,1.9259359597152692,-0.029479898651637915
2021-11-10,combined_min_variance,combined,min_variance,0.005363615062089259,1.1114221531184507,-0.006970931220140586
2021-11-10,combined_risk_parity,combined,risk_parity,-0.008923050499928817,1.381215550938806,-0.008923050499928808
2021-11-10,crypto_equal_weight,crypto,equal_weight,-0.05168424545021202,5.060099108799785,-0.2779771535550888
2021-11-10,crypto_max_sharpe,crypto,max_sharpe,-0.04752115004169681,4.467893518940619,-0.11288337274570293
2021-11-10,crypto_min_variance,crypto,min_variance,-0.030395424327299685,2.922937751955002,-0.03824459811962844
2021-11-10,crypto_risk_parity,crypto,risk_parity,-0.04964099240569134,5.031720039300499,-0.2429928432651176
2021-11-10,equity_equal_weight,equity,equal_weight,-0.007681896359984694,1.2712659714089143,-0.00842323234968767
2021-11-10,equity_max_sharpe,equity,max_sharpe,-0.024442867992129493,1.3066486314097459,-0.029492923962971873
2021-11-10,equity_min_variance,equity,min_variance,0.005363615068042331,1.1114221776564273,-0.006970931158366667
2021-11-10,equity_risk_parity,equity,risk_parity,-0.004584770463833012,1.2226580833433514,-0.004584770463832988
2021-11-11,combined_equal_weight,combined,equal_weight,0.003065687068107715,1.5122612945178888,-0.012688034710971907
2021-11-11,combined_max_sharpe,combined,max_sharpe,0.011576915997858813,1.9482323585381482,-0.01824426896409459
2021-11-11,combined_min_variance,combined,min_variance,0.004909267835365254,1.1168784221462675,-0.0020958855531969522
2021-11-11,combined_risk_parity,combined,risk_parity,0.002177243545476575,1.3842227935819993,-0.006765234608559267
2021-11-11,crypto_equal_weight,crypto,equal_weight,0.011489568840902133,5.118237465852128,-0.2696814223561559
2021-11-11,crypto_max_sharpe,crypto,max_sharpe,0.007038855034274931,4.499342373729019,-0.1066390874079648
2021-11-11,crypto_min_variance,crypto,min_variance,-7.840192777374755e-05,2.922708588000486,-0.03832000159718263
2021-11-11,crypto_risk_parity,crypto,risk_parity,0.010817514008789966,5.086150741313942,-0.23480390774238358
2021-11-11,equity_equal_weight,equity,equal_weight,0.0012762771420848534,1.2728884591097338,-0.0071577055865130745
2021-11-11,equity_max_sharpe,equity,max_sharpe,0.023713421550142885,1.3376337412242825,-0.006478880551509247
2021-11-11,equity_min_variance,equity,min_variance,0.0049092678143221324,1.1168784467813198,-0.0020958855120161157
2021-11-11,equity_risk_parity,equity,risk_parity,0.0013547926433476636,1.2243145315199946,-0.003236189233781106
2021-11-12,combined_equal_weight,combined,equal_weight,-0.001997011263339515,1.5092412916796243,-0.014659707826083945
2021-11-12,combined_max_sharpe,combined,max_sharpe,-0.005454957606637606,1.9376048336144431,-0.02359970485696894
2021-11-12,combined_min_variance,combined,min_variance,0.0018199093252322931,1.1189110396018822,-0.00027979054962756766
2021-11-12,combined_risk_parity,combined,risk_parity,-6.913096315823582e-05,1.3841271009270535,-0.006833897884532925
2021-11-12,crypto_equal_weight,crypto,equal_weight,-0.021506475334979167,5.008162218034213,-0.28538800083293026
2021-11-12,crypto_max_sharpe,crypto,max_sharpe,-0.016027670648227726,4.427228396029275,-0.12095758188499017
2021-11-12,crypto_min_variance,crypto,min_variance,-0.01235399692741765,2.886601455084591,-0.050200593342609956
2021-11-12,crypto_risk_parity,crypto,risk_parity,-0.021010109585350406,4.979290156871325,-0.25088076149499805
2021-11-12,equity_equal_weight,equity,equal_weight,0.0021950812990694088,1.275682552762127,-0.0049783360331208115
2021-11-12,equity_max_sharpe,equity,max_sharpe,-0.0013896140623249822,1.3357749465672368,-0.00785949147031173
2021-11-12,equity_min_variance,equity,min_variance,0.0018199093036384527,1.1189110642576503,-0.00027979052992044284
2021-11-12,equity_risk_parity,equity,risk_parity,0.002133087255581799,1.2269261012440036,-0.0011100050522104832
2021-11-13,crypto_equal_weight,crypto,equal_weight,0.012326433411299069,5.069894996127796,-0.276579383610282
2021-11-13,crypto_max_sharpe,crypto,max_sharpe,-0.00012765444953253608,4.426663240625425,-0.1210697955609904
2021-11-13,crypto_min_variance,crypto,min_variance,0.005524645306634399,2.902548904265548,-0.0449532885083761
2021-11-13,crypto_risk_parity,crypto,risk_parity,0.011937669784687422,5.038731278526199,-0.24193802339636883
2021-11-14,crypto_equal_weight,crypto,equal_weight,0.013280074317424489,5.137223578457911,-0.26697230406186956
2021-11-14,crypto_max_sharpe,crypto,max_sharpe,-0.005662687770407689,4.401596428829022,-0.1260469028807092
2021-11-14,crypto_min_variance,crypto,min_variance,0.01568172341742279,2.9480658733877836,-0.029976510128045475
2021-11-14,crypto_risk_parity,crypto,risk_parity,0.014041027155188478,5.109480241235683,-0.23129405459756147
2021-11-15,combined_equal_weight,combined,equal_weight,-0.003409925219726243,1.5040948917364736,-0.01801964453838034
2021-11-15,combined_max_sharpe,combined,max_sharpe,-0.01243464371988858,1.9135114078385136,-0.03574089465506658
2021-11-15,combined_min_variance,combined,min_variance,-0.005615882804574326,1.1126273663347335,-0.005894102083265462
2021-11-15,combined_risk_parity,combined,risk_parity,-0.0034319266886952285,1.3793768781888356,-0.010242371136690354
2021-11-15,crypto_equal_weight,crypto,equal_weight,-0.01558264358446376,5.057172054421098,-0.2783948133852141
2021-11-15,crypto_max_sharpe,crypto,max_sharpe,-0.013715638550664799,4.341225723165306,-0.1380337276710314
2021-11-15,crypto_min_variance,crypto,min_variance,-0.02745955052623482,2.867113309582823,-0.05661291915981903
2021-11-15,crypto_risk_parity,crypto,risk_parity,-0.015868579533543252,5.028400047652567,-0.24349232603008752
2021-11-15,equity_equal_weight,equity,equal_weight,-0.0008647658482200973,1.274579386057328,-0.005838796786358569
2021-11-15,equity_max_sharpe,equity,max_sharpe,-0.008973378046701166,1.323788532986377,-0.016762343328795004
2021-11-15,equity_min_variance,equity,min_variance,-0.005615882737763589,1.112627390926793,-0.005894101996876899
2021-11-15,equity_risk_parity,equity,risk_parity,-0.00232463477242966,1.2240739461658503,-0.0034320594682980543
2021-11-16,combined_equal_weight,combined,equal_weight,-0.014450846600720206,1.482359447183063,-0.03221009202007685
2021-11-16,combined_max_sharpe,combined,max_sharpe,-0.020593153288002278,1.874106174098554,-0.05559803022078669
2021-11-16,combined_min_variance,combined,min_variance,-0.009638657279487784,1.101903132470854,-0.015475948132802286
2021-11-16,combined_risk_parity,combined,risk_parity,-0.0081684321297992,1.3681095317779357,-0.01832713915301143
2021-11-16,crypto_equal_weight,crypto,equal_weight,-0.08695544488025828,4.617423408592902,-0.3411423134152046
2021-11-16,crypto_max_sharpe,crypto,max_sharpe,-0.07195108478845799,4.028869823072004,-0.20005313601616415
2021-11-16,crypto_min_variance,crypto,min_variance,-0.05478675950416525,2.710033462219518,-0.1082980402771464
2021-11-16,crypto_risk_parity,crypto,risk_parity,-0.08534091764584247,4.599271773295499,-0.30805338513280167
2021-11-16,equity_equal_weight,equity,equal_weight,0.00042603430305637106,1.275122400597757,-0.005415250011021611
2021-11-16,equity_max_sharpe,equity,max_sharpe,0.0036510840589422566,1.3286217961965743,-0.013172459994370889
2021-11-16,equity_min_variance,equity,min_variance,-0.009638657446718862,1.101903156639813,-0.015475948213491963
2021-11-16,equity_risk_parity,equity,risk_parity,-0.00033488031592803923,1.2236640278960391,-0.003765790455066975
2021-11-17,combined_equal_weight,combined,equal_weight,-0.004459665600742006,1.475748619748526,-0.03652611138144002
2021-11-17,combined_max_sharpe,combined,max_sharpe,-0.01118010465431044,1.8531534709388429,-0.06615654307865526
2021-11-17,combined_min_variance,combined,min_variance,-0.0016924483260236625,1.1000382183588633,-0.01714220421631507
2021-11-17,combined_risk_parity,combined,risk_parity,-0.004211765584410707,1.3623473751362891,-0.022461715123476722
2021-11-17,crypto_equal_weight,crypto,equal_weight,0.004893368561595234,4.640018163136085,-0.33791827992510515
2021-11-17,crypto_max_sharpe,crypto,max_sharpe,0.008551536371421812,4.063322849899728,-0.19321236131360153
2021-11-17,crypto_min_variance,crypto,min_variance,0.003677976144332857,2.720000900643905,-0.10501838174143097
2021-11-17,crypto_risk_parity,crypto,risk_parity,0.004985133691652723,4.6221997579696215,-0.3046039387502022
2021-11-17,equity_equal_weight,equity,equal_weight,-0.006226503119429275,1.267182846992781,-0.011608035059364807
2021-11-17,equity_max_sharpe,equity,max_sharpe,-0.01965612925494761,1.3025062344395937,-0.03256966967306352
2021-11-17,equity_min_variance,equity,min_variance,-0.0016924482598842942,1.1000382425597968,-0.01714220423175239
2021-11-17,equity_risk_parity,equity,risk_parity,-0.005117029303423082,1.2174025032077505,-0.008863550098380912
2021-11-18,combined_equal_weight,combined,equal_weight,-0.011490878407842943,1.4587909717984535,-0.04759727268468761
2021-11-18,combined_max_sharpe,combined,max_sharpe,0.011203236926580477,1.8739147883350855,-0.055694473578428494
2021-11-18,combined_min_variance,combined,min_variance,-0.0012829600701742847,1.0986269132490432,-0.01840317152296511
2021-11-18,combined_risk_parity,combined,risk_parity,-0.007258295219959995,1.3524590556954124,-0.029556976583923866
2021-11-18,crypto_equal_weight,crypto,equal_weight,-0.06783074363681084,4.325282280642255,-0.3828277753461241
2021-11-18,crypto_max_sharpe,crypto,max_sharpe,-0.0574393220356152,3.8299283401896638,-0.23955369630646317
2021-11-18,crypto_min_variance,crypto,min_variance,-0.057423250370208796,2.5638096079190364,-0.15641113528342743
2021-11-18,crypto_risk_parity,crypto,risk_parity,-0.06778710801658905,4.308874203701883,-0.3517428266684527
2021-11-18,equity_equal_weight,equity,equal_weight,-0.000860798915612483,1.266092057372207,-0.012458841790985664
2021-11-18,equity_max_sharpe,equity,max_sharpe,0.051325732055487024,1.3693583204290416,0.0
2021-11-18,equity_min_variance,equity,min_variance,-0.0012829599966085229,1.098626937499853,-0.01840317146607795
2021-11-18,equity_risk_parity,equity,risk_parity,-0.0016144854517024655,1.2154370245774553,-0.010463725477399155
2021-11-19,combined_equal_weight,combined,equal_weight,0.0011645803813492798,1.4604898511446995,-0.04648812315331252
2021-11-19,combined_max_sharpe,combined,max_sharpe,0.025174706888800847,1.9210900438660106,-0.0319218587372907
2021-11-19,combined_min_variance,combined,min_variance,-0.008706130301641801,1.0890621241894065,-0.02694908141536445
2021-11-19,combined_risk_parity,combined,risk_parity,-0.001910379576634762,1.349875345537177,-0.0314108911161457
2021-11-19,crypto_equal_weight,crypto,equal_weight,0.05013631573742544,4.5421359987180265,-0.35188503382650815
2021-11-19,crypto_max_sharpe,crypto,max_sharpe,0.05953669499236136,4.057949615622137,-0.19427923666539237
2021-11-19,crypto_min_variance,crypto,min_variance,0.021220375377581764,2.618214610195729,-0.13850986290979372
2021-11-19,crypto_risk_parity,crypto,risk_parity,0.048761265163655254,4.518980361305425,-0.3201329867453916
2021-11-19,equity_equal_weight,equity,equal_weight,-0.007567771060842841,1.2565105625400625,-0.019932327189471133
2021-11-19,equity_max_sharpe,equity,max_sharpe,0.023967218441686013,1.4021780304197047,0.0
2021-11-19,equity_min_variance,equity,min_variance,-0.00870613035143775,1.0890621481743783,-0.026949081407852238
2021-11-19,equity_risk_parity,equity,risk_parity,-0.006337329510185159,1.207734399653829,-0.016734742911329814
2021-11-20,crypto_equal_weight,crypto,equal_weight,0.016095005466660435,4.615241702447708,-0.34145361990292145
2021-11-20,crypto_max_sharpe,crypto,max_sharpe,0.02808046148664881,4.171898713518376,-0.17165422580158163
2021-11-20,crypto_min_variance,crypto,min_variance,0.026618347393061494,2.687907156239508,-0.11557841916503053
2021-11-20,crypto_risk_parity,crypto,risk_parity,0.01724902219804487,4.59692835387011,-0.30840594554204437
2021-11-21,crypto_equal_weight,crypto,equal_weight,-0.018749297602149783,4.528709162262664,-0.3538009019681799
2021-11-21,crypto_max_sharpe,crypto,max_sharpe,-0.03682594318388577,4.018264608525421,-0.20215884021882458
2021-11-21,crypto_min_variance,crypto,min_variance,-0.015794182362785875,2.6454538604396243,-0.12954713489832126
2021-11-21,crypto_risk_parity,crypto,risk_parity,-0.01870839373837729,4.5109272082387974,-0.32134455941996465
2021-11-22,combined_equal_weight,combined,equal_weight,-0.004592803120878983,1.45378210879835,-0.050867415477089284
2021-11-22,combined_max_sharpe,combined,max_sharpe,-0.02392214729190171,1.875133444875642,-0.05508036662264759
2021-11-22,combined_min_variance,combined,min_variance,-0.0008138086095388998,1.0881758360564184,-0.02774095863042836
2021-11-22,combined_risk_parity,combined,risk_parity,-0.003188712512693373,1.3455709811322862,-0.03449944332730226
2021-11-22,crypto_equal_weight,crypto,equal_weight,-0.03710629047920804,4.360665564591895,-0.37777895340715084
2021-11-22,crypto_max_sharpe,crypto,max_sharpe,-0.03872540589181749,3.8626556805795493,-0.233055562968549
2021-11-22,crypto_min_variance,crypto,min_variance,-0.04147523270129965,2.5357330459773393,-0.16564937003392644
2021-11-22,crypto_risk_parity,crypto,risk_parity,-0.0377996957683564,4.34041553213417,-0.34699752860542976
2021-11-22,equity_equal_weight,equity,equal_weight,0.0014512201692619545,1.2583340360113116,-0.018510033215446753
2021-11-22,equity_max_sharpe,equity,max_sharpe,-0.010665747827232614,1.3872227531383623,-0.01066574782723273
2021-11-22,equity_min_variance,equity,min_variance,-0.000813808573813504,1.0881758600607783,-0.027740958588159614
2021-11-22,equity_risk_parity,equity,risk_parity,-0.00023963682484902225,1.207444982017035,-0.016970369475522995
2021-11-23,combined_equal_weight,combined,equal_weight,0.00939431443896847,1.4674393950541484,-0.04195096553381017
2021-11-23,combined_max_sharpe,combined,max_sharpe,0.001512537435399653,1.8779696544073865,-0.0536511403037202
2021-11-23,combined_min_variance,combined,min_variance,0.008463182434605105,1.0973852666778927,-0.01951255298962351
2021-11-23,combined_risk_parity,combined,risk_parity,0.007560855774875279,1.3557446492554848,-0.027199432867738293
2021-11-23,crypto_equal_weight,crypto,equal_weight,0.022642667960279268,4.459402667056773,-0.3636902088512515
2021-11-23,crypto_max_sharpe,crypto,max_sharpe,0.0263734712575697,3.964527319149202,-0.21282857590234705
2021-11-23,crypto_min_variance,crypto,min_variance,0.022570930554191546,2.5929669004620624,-0.14681729990711623
2021-11-23,crypto_risk_parity,crypto,risk_parity,0.022987651408455507,4.440191491354716,-0.3319865354241516
2021-11-23,equity_equal_weight,equity,equal_weight,0.007012475285385694,1.2671580723396005,-0.011627359080516042
2021-11-23,equity_max_sharpe,equity,max_sharpe,-0.0031185292890702973,1.3828966583522355,-0.013751015669313915
2021-11-23,equity_min_variance,equity,min_variance,0.008463182487046899,1.097385290942472,-0.019512552896009727
2021-11-23,equity_risk_parity,equity,risk_parity,0.006138166751172365,1.214856480659522,-0.010936369682020386
2021-11-24,combined_equal_weight,combined,equal_weight,-0.0023442223853573658,1.4639993907751072,-0.0441968455266758
2021-11-24,combined_max_sharpe,combined,max_sharpe,0.0014054397055957473,1.8806090275255947,-0.05232110404095769
2021-11-24,combined_min_variance,combined,min_variance,-0.0017650424406118219,1.095448335108504,-0.021243154946084086
2021-11-24,combined_risk_parity,combined,risk_parity,-0.0011759609846526825,1.3541503464428086,-0.02834340838053384
2021-11-24,crypto_equal_weight,crypto,equal_weight,-0.024965632733008416,4.348070857862435,-0.37957608540148846
2021-11-24,crypto_max_sharpe,crypto,max_sharpe,-0.029164857289037373,3.8489024456677257,-0.23578631814816342
2021-11-24,crypto_min_variance,crypto,min_variance,-0.02236539962741027,2.534974159512581,-0.1658990719498865
2021-11-24,crypto_risk_parity,crypto,risk_parity,-0.024884442704008067,4.329699800593275,-0.3486096782088952
2021-11-24,equity_equal_weight,equity,equal_weight,0.001816296181462249,1.2694596067077,-0.009832181626952208
2021-11-24,equity_max_sharpe,equity,max_sharpe,0.013808802741012245,1.4019928055186264,-0.0001320979911679787
2021-11-24,equity_min_variance,equity,min_variance,-0.0017650423477985654,1.0954483594321072,-0.0212431547616333
2021-11-24,equity_risk_parity,equity,risk_parity,0.0009463585338985978,1.216006170457456,-0.010000360874900194
