date,sentiment,n_tickers,n_headlines,index_0_100,standardised_sentiment,news_available,model
2021-02-02,0.16327117940538993,33,121,58.163558970269506,0.9131586739677587,True,vader_finance_enhanced
2021-02-03,0.11877755892255892,33,113,55.93887794612795,-0.059986394409377856,True,vader_finance_enhanced
2021-02-04,0.10896540217846669,31,94,55.44827010892334,-0.2745936087029733,True,vader_finance_enhanced
2021-02-05,0.07201842592592593,36,77,53.6009212962963,-1.0826817647450575,True,vader_finance_enhanced
2021-02-08,0.10443526785714285,36,138,55.221763392857135,-0.3736747314806402,True,vader_finance_enhanced
2021-02-09,0.09685722495894909,29,91,54.84286124794745,-0.5394183817905379,True,vader_finance_enhanced
2021-02-10,0.06970331691297209,29,87,53.48516584564861,-1.1333168197094168,True,vader_finance_enhanced
2021-02-11,0.06817731231231232,37,102,53.40886561561562,-1.1666929270105952,True,vader_finance_enhanced
2021-02-12,0.15538651960784317,34,84,57.76932598039216,0.7407088325174569,True,vader_finance_enhanced
2021-02-16,0.08704885395306448,38,145,54.352442697653224,-0.7539427960686043,True,vader_finance_enhanced
2021-02-17,0.14121030641233767,32,101,57.06051532061689,0.4306528782084025,True,vader_finance_enhanced
2021-02-18,0.15691575510204084,35,103,57.84578775510204,0.7741556045134554,True,vader_finance_enhanced
2021-02-19,0.2093379411764706,34,70,60.466897058823534,1.9207108027258624,True,vader_finance_enhanced
2021-02-22,0.12898411111111113,40,115,56.44920555555556,0.1632468650925353,True,vader_finance_enhanced
2021-02-23,0.14481235670194004,36,93,57.240617835097,0.5094353516806521,True,vader_finance_enhanced
2021-02-24,0.03861026061776062,37,101,51.93051303088802,-1.8133705907019022,True,vader_finance_enhanced
2021-02-25,0.0959055787037037,36,108,54.79527893518519,-0.5602323737759503,True,vader_finance_enhanced
2021-02-26,0.057378723958333336,32,78,52.868936197916675,-1.402874943400213,True,vader_finance_enhanced
2021-03-01,0.11570916666666668,42,129,55.78545833333334,-0.1270969320384825,True,vader_finance_enhanced
2021-03-02,0.08077211111111111,30,72,54.03860555555555,-0.8912249789036787,True,vader_finance_enhanced
2021-03-03,0.0895977578743096,29,98,54.479887893715485,-0.6981942808026018,True,vader_finance_enhanced
2021-03-04,0.11120365835777125,31,82,55.56018291788857,-0.22563944540903805,True,vader_finance_enhanced
2021-03-05,0.09398382703081232,34,94,54.69919135154062,-0.60226408849877,True,vader_finance_enhanced
2021-03-08,0.1174111403508772,38,111,55.87055701754387,-0.08987210566283965,True,vader_finance_enhanced
2021-03-09,0.025167729591836736,28,82,51.258386479591834,-2.107379768476777,True,vader_finance_enhanced
2021-03-10,0.18851657794982796,30,94,59.42582889749139,1.4653150241621686,True,vader_finance_enhanced
2021-03-11,0.14180721500721502,33,108,57.090360750360745,0.4437082027487142,True,vader_finance_enhanced
2021-03-12,0.1700853037766831,29,63,58.50426518883416,1.0621942313189794,True,vader_finance_enhanced
2021-03-15,0.19747001253132831,38,131,59.87350062656641,1.6611406417107903,True,vader_finance_enhanced
2021-03-16,0.06475492647058824,34,87,53.237746323529414,-1.2415458580109544,True,vader_finance_enhanced
2021-03-17,0.10274596354166667,32,73,55.13729817708334,-0.41062245894705807,True,vader_finance_enhanced
2021-03-18,0.08015995098039216,34,83,54.007997549019606,-0.9046138783863836,True,vader_finance_enhanced
2021-03-19,0.11021800366300367,26,72,55.51090018315018,-0.2471972551563021,True,vader_finance_enhanced
2021-03-22,0.08818172222222223,30,81,54.409086111111115,-0.7291651952060894,True,vader_finance_enhanced
2021-03-23,0.1134603046594982,31,88,55.67301523297491,-0.17628306137541047,True,vader_finance_enhanced
2021-03-24,0.13114473876698016,29,93,56.55723693834901,0.21050317116723508,True,vader_finance_enhanced
2021-03-25,0.10992613445378152,34,102,55.496306722689084,-0.2535808912480262,True,vader_finance_enhanced
2021-03-26,0.09858318783068783,27,95,54.92915939153439,-0.5016688743643506,True,vader_finance_enhanced
2021-03-29,0.19689878579023315,38,142,59.84493928951166,1.6486470194793423,True,vader_finance_enhanced
2021-03-30,0.1411362742812743,33,85,57.056813714063715,0.4290336797151358,True,vader_finance_enhanced
2021-03-31,0.09651165223665224,33,78,54.825582611832615,-0.546976597705977,True,vader_finance_enhanced
2021-04-01,0.006828632478632484,39,80,50.34143162393162,-2.508484504853325,True,vader_finance_enhanced
2021-04-05,0.1972215787070073,35,141,59.86107893535036,1.6557070054201817,True,vader_finance_enhanced
2021-04-06,0.07087876984126984,30,99,53.54393849206349,-1.107607825748725,True,vader_finance_enhanced
2021-04-07,0.07444442528735633,29,55,53.72222126436782,-1.029621364426026,True,vader_finance_enhanced
2021-04-08,0.1646359768009768,39,91,58.231798840048846,0.9430089275644923,True,vader_finance_enhanced
2021-04-09,0.09714005747126436,29,83,54.85700287356322,-0.5332323923936415,True,vader_finance_enhanced
2021-04-12,0.17367339229024945,35,116,58.68366961451247,1.1406713389129794,True,vader_finance_enhanced
2021-04-13,0.1860828888888889,30,96,59.304144444444454,1.4120864380881246,True,vader_finance_enhanced
2021-04-14,0.1284716465344691,42,149,56.423582326723455,0.1520384633022246,True,vader_finance_enhanced
2021-04-15,0.10479741071428572,32,91,55.23987053571429,-0.3657541008002806,True,vader_finance_enhanced
2021-04-16,0.0977763141025641,26,91,54.8888157051282,-0.5193164647560938,True,vader_finance_enhanced
2021-04-19,0.10704585326923562,37,149,55.352292663461775,-0.3165771455394001,True,vader_finance_enhanced
2021-04-20,0.12076638652146465,32,106,56.038319326073236,-0.016487624277280333,True,vader_finance_enhanced
2021-04-21,0.12709913324979114,38,97,56.354956662489556,0.12201945114334968,True,vader_finance_enhanced
2021-04-22,0.1265999897787398,36,137,56.32999948893699,0.11110240276663473,True,vader_finance_enhanced
2021-04-23,0.14512828125000002,32,99,57.256414062500006,0.5163451156555231,True,vader_finance_enhanced
2021-04-26,0.1275347093223254,38,131,56.376735466116266,0.13154618109452051,True,vader_finance_enhanced
2021-04-27,0.1388628664434524,32,137,56.94314332217262,0.3793106946719203,True,vader_finance_enhanced
2021-04-28,0.16641997584563373,37,152,58.320998792281685,0.9820277768614903,True,vader_finance_enhanced
2021-04-29,0.146429072736787,35,132,57.32145363683935,0.5447954599209935,True,vader_finance_enhanced
2021-04-30,0.14437256357927788,35,135,57.21862817896389,0.4998163882476809,True,vader_finance_enhanced
2021-05-03,0.15468428869047618,40,125,57.734214434523814,0.725349944059249,True,vader_finance_enhanced
2021-05-04,0.1393628163265306,35,114,56.96814081632653,0.39024538054089863,True,vader_finance_enhanced
2021-05-05,0.1518224537037037,36,109,57.591122685185184,0.6627571369631972,True,vader_finance_enhanced
2021-05-06,0.14124827777777776,30,73,57.062413888888884,0.43148337135813014,True,vader_finance_enhanced
2021-05-07,0.0769017361111111,24,56,53.84508680555555,-0.975876133454555,True,vader_finance_enhanced
2021-05-10,0.12929193609022555,38,109,56.46459680451128,0.1699794788267689,True,vader_finance_enhanced
2021-05-11,0.07823249999999998,29,86,53.911624999999994,-0.9467702458780134,True,vader_finance_enhanced
2021-05-12,0.18820551020408163,35,81,59.41027551020408,1.4585114860499793,True,vader_finance_enhanced
2021-05-13,0.08353728395061727,27,66,54.17686419753086,-0.8307463241487981,True,vader_finance_enhanced
2021-05-14,0.0860879927536232,25,84,54.30439963768116,-0.7749583332958355,True,vader_finance_enhanced
2021-05-17,0.14407342743336915,34,150,57.20367137166846,0.4932738128850677,True,vader_finance_enhanced
2021-05-18,0.10499993650793651,30,115,55.24999682539683,-0.3613245449409977,True,vader_finance_enhanced
2021-05-19,0.03191460317460317,24,87,51.595730158730156,-1.9598150910514667,True,vader_finance_enhanced
2021-05-20,0.1539826612903226,31,85,57.699133064516126,0.7100042554664044,True,vader_finance_enhanced
2021-05-21,0.1757566220238095,32,71,58.78783110119048,1.1862348313757445,True,vader_finance_enhanced
2021-05-24,0.1623123538011696,38,119,58.115617690058485,0.8921876583916988,True,vader_finance_enhanced
2021-05-25,0.1956882222222222,30,84,59.78441111111111,1.6221701009147707,True,vader_finance_enhanced
2021-05-26,0.13730641030844157,32,85,56.86532051542208,0.34526856468801426,True,vader_finance_enhanced
2021-05-27,0.1643636349206349,35,105,58.218181746031746,0.9370523846962954,True,vader_finance_enhanced
2021-05-28,0.21798642857142858,35,78,60.899321428571426,2.1098667483646945,True,vader_finance_enhanced
2021-06-01,0.1675562340591507,36,150,58.37781170295754,1.0068795211090449,True,vader_finance_enhanced
2021-06-02,0.1846959943977591,34,84,59.23479971988795,1.3817528864518134,True,vader_finance_enhanced
2021-06-03,0.15371833333333335,40,84,57.68591666666667,0.7042229896357772,True,vader_finance_enhanced
2021-06-04,0.18700971264367816,29,67,59.350485632183904,1.43235752316595,True,vader_finance_enhanced
2021-06-07,0.13565386487050962,38,113,56.782693243525486,0.30912481136469994,True,vader_finance_enhanced
2021-06-08,0.187922,30,57,59.3961,1.452310674474237,True,vader_finance_enhanced
2021-06-09,0.11082190559440559,26,70,55.541095279720274,-0.23398897540855765,True,vader_finance_enhanced
2021-06-10,0.11518693609022555,38,101,55.75934680451128,-0.13851893151850994,True,vader_finance_enhanced
2021-06-11,0.11100297619047618,28,60,55.55014880952381,-0.23002867827647341,True,vader_finance_enhanced
2021-06-14,0.13325836883876357,38,101,56.66291844193818,0.25673156657334373,True,vader_finance_enhanced
2021-06-15,0.14845333333333333,31,64,57.422666666666665,0.5890692051290136,True,vader_finance_enhanced
2021-06-16,0.1344245102040816,35,89,56.72122551020408,0.28223690208830204,True,vader_finance_enhanced
2021-06-17,0.10550423611111111,32,89,55.27521180555556,-0.35029472389051086,True,vader_finance_enhanced
2021-06-18,0.13968656565656568,33,77,56.98432828282829,0.3973262847355932,True,vader_finance_enhanced
2021-06-21,0.13384888778659612,36,138,56.69244438932981,0.26964713953932085,True,vader_finance_enhanced
2021-06-22,-0.022820624999999994,24,53,48.858968749999995,-3.156960137613055,True,vader_finance_enhanced
2021-06-23,0.10480830357142858,28,82,55.24041517857143,-0.36551585697804106,True,vader_finance_enhanced
2021-06-24,0.13443637387387386,37,114,56.72181869369369,0.28249637910154346,True,vader_finance_enhanced
2021-06-25,0.13950906403940885,29,90,56.97545320197044,0.39344404675426775,True,vader_finance_enhanced
2021-06-28,0.12893864845938377,34,102,56.446932422969184,0.16225252579526678,True,vader_finance_enhanced
2021-06-29,0.2048246103896104,33,80,60.24123051948052,1.8219971995277924,True,vader_finance_enhanced
2021-06-30,0.0935573149866007,28,99,54.67786574933003,-0.6115925739743032,True,vader_finance_enhanced
2021-07-01,0.17394637784090908,32,92,58.69731889204546,1.1466419598577315,True,vader_finance_enhanced
2021-07-02,0.21187630208333333,32,58,60.59381510416667,1.9762287257779543,True,vader_finance_enhanced
2021-07-06,0.08561169270833333,32,83,54.28058463541666,-0.7853757602238262,True,vader_finance_enhanced
2021-07-07,0.17002445634920635,30,67,58.50122281746032,1.0608634029141457,True,vader_finance_enhanced
2021-07-08,0.10723582491582492,33,94,55.361791245791245,-0.31242216851114935,True,vader_finance_enhanced
2021-07-09,0.12517722734254993,31,81,56.2588613671275,0.07998436307407555,True,vader_finance_enhanced
2021-07-12,0.15010495430495432,33,99,57.50524771524772,0.625192738928234,True,vader_finance_enhanced
2021-07-13,0.0849014389690171,32,93,54.24507194845085,-0.8009101203458288,True,vader_finance_enhanced
2021-07-14,0.09532088541666667,32,88,54.76604427083333,-0.5730205304289442,True,vader_finance_enhanced
2021-07-15,0.02742839506172839,27,92,51.37141975308642,-2.0579354789493727,True,vader_finance_enhanced
2021-07-16,0.14675457402812242,31,102,57.33772870140612,0.5519146822494095,True,vader_finance_enhanced
2021-07-19,0.009147094287825994,41,159,50.4573547143913,-2.457776118991401,True,vader_finance_enhanced
2021-07-20,0.13659928977272728,32,79,56.829964488636364,0.32980273262914445,True,vader_finance_enhanced
2021-07-21,0.10635704931972789,35,106,55.31785246598639,-0.3316423652106289,True,vader_finance_enhanced
2021-07-22,0.12087712301587301,36,117,56.043856150793644,-0.014065643951708659,True,vader_finance_enhanced
2021-07-23,0.13940295698924732,31,109,56.97014784946237,0.39112331961486607,True,vader_finance_enhanced
2021-07-26,0.13178070054945054,30,119,56.58903502747252,0.2244126499997387,True,vader_finance_enhanced
2021-07-27,0.10245449827949829,26,120,55.12272491397492,-0.4169972600849392,True,vader_finance_enhanced
2021-07-28,0.1460850255102041,28,92,57.30425127551021,0.5372706089827073,True,vader_finance_enhanced
2021-07-29,0.17207979010025062,38,126,58.603989505012535,1.1058167666097258,True,vader_finance_enhanced
2021-07-30,0.10402111991341992,25,80,55.201055995671,-0.3827327947409232,True,vader_finance_enhanced
2021-08-02,0.147422670354337,36,126,57.371133517716856,0.5665269938123109,True,vader_finance_enhanced
2021-08-03,0.15602014030612246,28,109,57.801007015306126,0.754567108177225,True,vader_finance_enhanced
2021-08-04,0.05915602941176471,34,87,52.95780147058824,-1.3640024934121537,True,vader_finance_enhanced
2021-08-05,0.12246281512605041,34,104,56.123140756302526,0.020615922534415215,True,vader_finance_enhanced
2021-08-06,0.09108922222222221,30,66,54.55446111111111,-0.6655736228502658,True,vader_finance_enhanced
2021-08-09,0.1379128787878788,35,103,56.895643939393935,0.3585329788553951,True,vader_finance_enhanced
2021-08-10,0.11024201996927803,31,79,55.5121009984639,-0.24667198097636564,True,vader_finance_enhanced
2021-08-11,0.06451414814814814,30,71,53.225707407407405,-1.2468120565021543,True,vader_finance_enhanced
2021-08-12,0.16015397408963586,34,86,58.00769870448179,0.8449805183754167,True,vader_finance_enhanced
2021-08-13,0.15607843828320803,28,82,57.803921914160405,0.7558421761146402,True,vader_finance_enhanced
2021-08-16,0.07652228390744303,43,138,53.826114195372156,-0.9841753466153925,True,vader_finance_enhanced
2021-08-17,0.10636382154882154,33,92,55.31819107744108,-0.33149424596852434,True,vader_finance_enhanced
2021-08-18,0.14831858630952383,36,110,57.41592931547619,0.5861220769727579,True,vader_finance_enhanced
2021-08-19,0.1067990293040293,26,86,55.339951465201466,-0.3219755716933359,True,vader_finance_enhanced
2021-08-20,0.03138543209876544,27,66,51.56927160493827,-1.971388890108301,True,vader_finance_enhanced
2021-08-23,0.10404551837051837,39,120,55.20227591852592,-0.38219916232477646,True,vader_finance_enhanced
2021-08-24,0.10998995621237001,29,85,55.4994978106185,-0.2521850095698986,True,vader_finance_enhanced
2021-08-25,0.10835438271604937,27,71,55.41771913580247,-0.2879575599859062,True,vader_finance_enhanced
2021-08-26,0.09244091666666666,30,73,54.62204583333333,-0.6360099512881489,True,vader_finance_enhanced
2021-08-27,0.14905778787878787,30,97,57.4528893939394,0.6022895714103824,True,vader_finance_enhanced
2021-08-30,0.1415148911564626,35,98,57.07574455782313,0.4373146229356597,True,vader_finance_enhanced
2021-08-31,0.06148890625,32,88,53.074445312499996,-1.3129788283198527,True,vader_finance_enhanced
2021-09-01,0.08642103174603175,27,75,54.32105158730158,-0.7676742496559184,True,vader_finance_enhanced
2021-09-02,0.1442815905448718,32,103,57.21407952724359,0.497826665702586,True,vader_finance_enhanced
2021-09-03,0.17532294146825397,24,70,58.7661470734127,1.176749559345504,True,vader_finance_enhanced
2021-09-07,0.15407168408826946,41,143,57.703584204413474,0.7119513232899493,True,vader_finance_enhanced
2021-09-08,0.09226731016731017,37,106,54.613365508365504,-0.6398069969511823,True,vader_finance_enhanced
2021-09-09,0.062293693877551015,35,120,53.11468469387754,-1.2953768642103145,True,vader_finance_enhanced
2021-09-10,0.028574292929292935,33,87,51.42871464646465,-2.0328729003912938,True,vader_finance_enhanced
2021-09-13,0.12989294071669072,42,147,56.49464703583453,0.1831243899841361,True,vader_finance_enhanced
2021-09-14,0.14093680555555554,36,83,57.046840277777775,0.4246709867128082,True,vader_finance_enhanced
2021-09-15,0.12526356462585034,35,108,56.26317823129252,0.08187269449213329,True,vader_finance_enhanced
2021-09-16,0.11769066666666667,35,73,55.88453333333333,-0.0837584279548834,True,vader_finance_enhanced
2021-09-17,0.07835841991341992,33,78,53.917920995671,-0.9440161804316564,True,vader_finance_enhanced
2021-09-20,0.12164059254698789,43,167,56.08202962734939,0.0026326287669014145,True,vader_finance_enhanced
2021-09-21,0.06944416790674603,32,92,53.472208395337304,-1.1389848137869283,True,vader_finance_enhanced
2021-09-22,0.10534248548199768,41,95,55.267124274099885,-0.35383246312864214,True,vader_finance_enhanced
2021-09-23,0.16293460317460318,36,89,58.14673015873015,0.9057972253922381,True,vader_finance_enhanced
2021-09-24,0.055590430555555556,30,84,52.779521527777774,-1.4419877170257285,True,vader_finance_enhanced
2021-09-27,0.1638205366591081,42,154,58.19102683295541,0.925173976306199,True,vader_finance_enhanced
2021-09-28,0.13443780566280567,37,101,56.72189028314028,0.28252769456481264,True,vader_finance_enhanced
2021-09-29,0.13310400510204082,28,68,56.655200255102045,0.25335539022496173,True,vader_finance_enhanced
2021-09-30,0.10278817073170732,41,112,55.139408536585364,-0.4096993216884489,True,vader_finance_enhanced
2021-10-01,0.08614744389709907,29,88,54.30737219485495,-0.7736580438059018,True,vader_finance_enhanced
2021-10-04,0.10404113865546218,34,138,55.20205693277311,-0.38229495354296866,True,vader_finance_enhanced
2021-10-05,0.03226756756756757,37,97,51.613378378378385,-1.95209520773789,True,vader_finance_enhanced
2021-10-06,0.12621365207373272,31,126,56.31068260368664,0.10265259292252812,True,vader_finance_enhanced
2021-10-07,0.11107715728715728,33,78,55.553857864357866,-0.22840622167216368,True,vader_finance_enhanced
2021-10-08,0.12203039042498719,31,83,56.10151952124936,0.011158118006089339,True,vader_finance_enhanced
2021-10-11,0.16335139992583175,44,134,58.16756999629159,0.9149132222154278,True,vader_finance_enhanced
2021-10-12,0.14800735969387754,28,86,57.40036798469388,0.5793150641273825,True,vader_finance_enhanced
2021-10-13,0.07808579475308643,36,105,53.904289737654324,-0.949978919076322,True,vader_finance_enhanced
2021-10-14,0.136548671875,32,120,56.82743359375,0.3286956400390071,True,vader_finance_enhanced
2021-10-15,0.23765646103896104,33,94,61.88282305194805,2.5400811225351156,True,vader_finance_enhanced
2021-10-18,0.13761935696248195,36,157,56.8809678481241,0.35211319746322395,True,vader_finance_enhanced
2021-10-19,0.09761889715608466,36,96,54.88094485780424,-0.5227594195771017,True,vader_finance_enhanced
2021-10-20,0.11137754629629631,36,81,55.56887731481481,-0.22183624423121465,True,vader_finance_enhanced
2021-10-21,0.08691129761904762,40,146,54.34556488095238,-0.7569513682328813,True,vader_finance_enhanced
2021-10-22,0.1374493557422969,34,98,56.87246778711484,0.3483950048943588,True,vader_finance_enhanced
2021-10-25,0.12865309413580248,36,119,56.43265470679012,0.15600700612904553,True,vader_finance_enhanced
2021-10-26,0.12734795918367345,35,137,56.36739795918368,0.1274616634833265,True,vader_finance_enhanced
2021-10-27,0.11400113265306122,35,113,55.70005663265306,-0.16445430729640179,True,vader_finance_enhanced
2021-10-28,0.1210989536019536,35,130,56.054947680097676,-0.00921386208911949,True,vader_finance_enhanced
2021-10-29,0.15724913837252072,33,140,57.86245691862604,0.7814472180532466,True,vader_finance_enhanced
2021-11-01,0.1750795601851852,36,98,58.75397800925926,1.1714264300343014,True,vader_finance_enhanced
2021-11-02,0.10657263191763193,37,134,55.328631595881596,-0.3269272366213697,True,vader_finance_enhanced
2021-11-03,0.1302432757296467,31,105,56.51216378648234,0.1907867646445552,True,vader_finance_enhanced
2021-11-04,0.14447264321089803,38,134,57.2236321605449,0.5020052863166462,True,vader_finance_enhanced
2021-11-05,0.1895636111111111,30,83,59.47818055555556,1.488215276968595,True,vader_finance_enhanced
2021-11-08,0.05567116948092558,41,147,52.78355847404627,-1.4402218304514898,True,vader_finance_enhanced
2021-11-09,0.1181083455882353,34,99,55.905417279411765,-0.07462313668663433,True,vader_finance_enhanced
2021-11-10,0.014022266381766372,30,110,50.70111331908832,-2.3511484804844693,True,vader_finance_enhanced
2021-11-11,0.11111322144522144,39,110,55.555661072261074,-0.22761744213063692,True,vader_finance_enhanced
2021-11-12,0.14138711734693876,28,59,57.069355867346935,0.43452000988200046,True,vader_finance_enhanced
2021-11-15,0.1733206770215011,38,134,58.66603385107505,1.1329569043356404,True,vader_finance_enhanced
2021-11-16,0.10326707329253262,31,119,55.163353664626634,-0.39922497367534077,True,vader_finance_enhanced
2021-11-17,0.11959791616295641,30,133,55.979895808147816,-0.042043898515874506,True,vader_finance_enhanced
2021-11-18,0.11878284072249588,36,122,55.93914203612479,-0.059870873183974535,True,vader_finance_enhanced
2021-11-19,0.09120515455304928,30,105,54.56025772765246,-0.6630380014558825,True,vader_finance_enhanced
2021-11-22,0.1593843828320802,38,133,57.969219141604015,0.8281483539251122,True,vader_finance_enhanced
2021-11-23,0.18103978494623654,31,81,59.05198924731183,1.3017858674029588,True,vader_finance_enhanced
2021-11-24,0.042918240740740736,30,68,52.145912037037036,-1.7191483276931516,True,vader_finance_enhanced
2021-11-26,0.02362683333333333,30,76,51.18134166666667,-2.141081579625681,True,vader_finance_enhanced
2021-11-29,0.028540255809005807,36,122,51.42701279045029,-2.0336173454463315,True,vader_finance_enhanced
2021-11-30,0.10206448646125116,34,105,55.10322432306256,-0.4255274285319518,True,vader_finance_enhanced
2021-12-01,0.020045416666666666,36,86,51.00227083333333,-2.2194127634931573,True,vader_finance_enhanced
2021-12-02,0.058930253305253304,37,116,52.94651266526267,-1.368940569977394,True,vader_finance_enhanced
2021-12-03,0.13290310515873016,30,93,56.64515525793651,0.248961394255462,True,vader_finance_enhanced
2021-12-06,0.12770313150299992,38,165,56.38515657515,0.1352298375996584,True,vader_finance_enhanced
2021-12-07,0.11140050126389586,36,129,55.57002506319479,-0.22133418318803935,True,vader_finance_enhanced
2021-12-08,0.07045970588235295,34,86,53.52298529411765,-1.116773409949991,True,vader_finance_enhanced
2021-12-09,0.13380273989898991,36,103,56.69013699494949,0.268637813061667,True,vader_finance_enhanced
2021-12-10,0.12245666193181819,32,74,56.12283309659091,0.02048134255290608,True,vader_finance_enhanced
2021-12-13,0.10806125649350651,40,140,55.40306282467533,-0.29436868892493423,True,vader_finance_enhanced
2021-12-14,0.14786171052631578,38,93,57.39308552631579,0.576129489036215,True,vader_finance_enhanced
2021-12-15,0.14178501501501503,37,106,57.08925075075075,0.4432226541983154,True,vader_finance_enhanced
2021-12-16,0.07885121875,40,127,53.9425609375,-0.9332378991338928,True,vader_finance_enhanced
2021-12-17,0.0555931746031746,36,110,52.77965873015873,-1.441927700412585,True,vader_finance_enhanced
2021-12-20,0.07822328524542325,39,144,53.91116426227116,-0.9469717869725645,True,vader_finance_enhanced
2021-12-21,0.15557963800432453,34,112,57.77898190021623,0.7449326338873918,True,vader_finance_enhanced
2021-12-22,0.21014640804597703,29,75,60.507320402298845,1.938393237611333,True,vader_finance_enhanced
2021-12-23,0.10749318756449946,38,111,55.374659378224976,-0.30679324486716875,True,vader_finance_enhanced
2021-12-27,0.15003666666666665,33,117,57.50183333333333,0.6236991814764098,True,vader_finance_enhanced
2021-12-28,0.09387963304924242,32,101,54.69398165246212,-0.6045429738360162,True,vader_finance_enhanced
2021-12-29,0.13487635057471264,29,66,56.74381752873563,0.2921193576763556,True,vader_finance_enhanced
2021-12-30,0.15438146074646075,37,101,57.71907303732304,0.7187266232980375,True,vader_finance_enhanced
2021-12-31,0.13423855606758833,31,72,56.71192780337941,0.27816979428927296,True,vader_finance_enhanced
2022-01-03,0.14614017278773858,38,137,57.30700863938692,0.538476766193218,True,vader_finance_enhanced
2022-01-04,0.12249528685548294,36,118,56.12476434277415,0.021326130043177988,True,vader_finance_enhanced
2022-01-05,0.12122038472964945,34,124,56.061019236482466,-0.006557973407048797,True,vader_finance_enhanced
2022-01-06,0.15734941666666666,40,107,57.867470833333336,0.783640461182361,True,vader_finance_enhanced
2022-01-07,0.08505028571428572,35,113,54.252514285714284,-0.7976546092291724,True,vader_finance_enhanced
2022-01-10,0.1865868205574913,41,178,59.32934102787456,1.423108211834064,True,vader_finance_enhanced
2022-01-11,0.08656755070546736,36,102,54.32837753527336,-0.7644696508561075,True,vader_finance_enhanced
2022-01-12,0.14525290340909092,40,153,57.26264517045454,0.5190707971850048,True,vader_finance_enhanced
2022-01-13,0.18379647222222223,40,167,59.189823611111116,1.3620789296121498,True,vader_finance_enhanced
2022-01-14,0.14796848995581138,42,174,57.398424497790565,0.57846492216326,True,vader_finance_enhanced
2022-01-18,0.11298012234767248,47,324,55.64900611738363,-0.18678539954443976,True,vader_finance_enhanced
2022-01-19,0.14572479480164158,43,218,57.28623974008208,0.5293917999824169,True,vader_finance_enhanced
2022-01-20,0.18035802637485973,45,182,59.017901318742986,1.2868747411704868,True,vader_finance_enhanced
2022-01-21,0.14597039050744265,44,177,57.29851952537213,0.5347633621821516,True,vader_finance_enhanced
2022-01-24,0.12135802121046801,47,222,56.0679010605234,-0.0035476483068683736,True,vader_finance_enhanced
2022-01-25,0.14069862611472733,43,202,57.03493130573637,0.4194616298271342,True,vader_finance_enhanced
2022-01-26,0.15469248858604331,41,230,57.73462442930216,0.7255292886000118,True,vader_finance_enhanced
2022-01-27,0.190763654760095,46,233,59.53818273800475,1.514462108450798,True,vader_finance_enhanced
2022-01-28,0.1090681704503507,43,210,55.453408522517535,-0.2723459058663801,True,vader_finance_enhanced
2022-01-31,0.156333086372847,47,212,57.81665431864235,0.7614117281069188,True,vader_finance_enhanced
2022-02-01,0.10010917152928456,41,236,55.00545857646423,-0.46829322422398184,True,vader_finance_enhanced
2022-02-02,0.13272878731882237,44,239,56.636439365941115,0.24514879046202875,True,vader_finance_enhanced
2022-02-03,0.1757489830195644,43,150,58.78744915097822,1.1860677544054334,True,vader_finance_enhanced
2022-02-04,0.10612260442773601,38,104,55.306130221386795,-0.3367700416723848,True,vader_finance_enhanced
2022-02-07,0.14829227004261888,43,188,57.41461350213094,0.5855464990566716,True,vader_finance_enhanced
2022-02-08,0.16598789450628737,42,211,58.29939472531437,0.9725774821909331,True,vader_finance_enhanced
2022-02-09,0.18688292995622266,41,139,59.34414649781113,1.429584587502049,True,vader_finance_enhanced
2022-02-10,0.13207256337704162,45,162,56.60362816885208,0.23079614651521033,True,vader_finance_enhanced
2022-02-11,0.10189431216931216,42,133,55.094715608465606,-0.4292494064507617,True,vader_finance_enhanced
2022-02-14,0.120466877662461,45,237,56.02334388312305,-0.02303835145820584,True,vader_finance_enhanced
2022-02-15,0.16995864538498326,41,158,58.49793226924916,1.0594240141976543,True,vader_finance_enhanced
2022-02-16,0.1502286971198736,39,145,57.511434855993684,0.6278991878253802,True,vader_finance_enhanced
2022-02-17,0.08319383223005795,47,200,54.1596916115029,-0.8382581504389718,True,vader_finance_enhanced
2022-02-18,0.05155774621212121,44,139,52.577887310606066,-1.5301888307707685,True,vader_finance_enhanced
2022-02-22,0.10966778792912515,43,204,55.48338939645626,-0.2592313337985201,True,vader_finance_enhanced
2022-02-23,0.04444201550387597,43,117,52.2221007751938,-1.6858209904261208,True,vader_finance_enhanced
2022-02-24,0.09321522347535505,38,130,54.660761173767746,-0.6190746503594078,True,vader_finance_enhanced
2022-02-25,0.06041868498168498,40,125,53.02093424908425,-1.3363862412934715,True,vader_finance_enhanced
2022-02-28,0.13691822206995286,39,187,56.845911103497635,0.3367782807824133,True,vader_finance_enhanced
2022-03-01,0.0991036560150376,43,160,54.95518280075188,-0.49028542115575807,True,vader_finance_enhanced
2022-03-02,0.1358214340828924,36,146,56.79107170414463,0.31278981211924795,True,vader_finance_enhanced
2022-03-03,0.09729284664053894,39,138,54.864642332026946,-0.5298906542979887,True,vader_finance_enhanced
2022-03-04,0.10727886621315193,42,140,55.36394331065759,-0.3114807880216365,True,vader_finance_enhanced
2022-03-07,0.09946837257980116,42,201,54.97341862899005,-0.4823084994644321,True,vader_finance_enhanced
2022-03-08,0.0886948642439432,38,141,54.434743212197155,-0.7179419766323722,True,vader_finance_enhanced
